Departament,Cdig,Tama,P1,P2,P3,P4,P5,P6,P7,P8,Robo
6,5610,PEQUEÑA,1,0,0,0,0,0,0,0,0
6,7730,PEQUEÑA,1,0,0,0,0,0,0,0,1
6,8521,PEQUEÑA,1,1,0,1,0,0,0,0,0
6,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4100,PEQUEÑA,1,0,0,0,0,0,0,1,1
6,4741,PEQUEÑA,1,0,0,1,0,0,0,0,1
6,9601,MEDIANA,1,0,1,0,0,0,0,1,0
6,4661,GRANDE,0,1,0,0,1,0,0,1,1
6,4663,GRANDE,0,1,0,0,0,0,0,0,0
6,4630,GRANDE,1,1,0,0,0,0,0,1,0
6,4662,MEDIANA,1,1,0,1,0,0,0,0,0
6,4663,PEQUEÑA,1,0,0,0,0,0,0,0,1
6,4773,PEQUEÑA,0,0,0,1,0,0,0,1,1
6,4630,GRANDE,0,1,0,0,1,0,0,1,0
6,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4510,MEDIANA,1,0,0,0,0,0,0,0,1
7,8521,MEDIANA,1,1,1,1,0,0,0,1,0
7,4773,GRANDE,1,1,1,1,1,1,0,0,0
7,9609,GRANDE,0,1,1,1,1,1,0,1,0
7,4690,MEDIANA,0,1,0,0,0,1,0,1,0
7,8299,GRANDE,1,1,1,1,1,1,0,1,1
7,4719,GRANDE,0,0,0,0,0,1,0,0,1
7,899,MICRO,0,1,0,0,0,0,0,0,0
7,5610,MICRO,0,1,0,0,0,0,0,0,0
7,4721,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,5210,GRANDE,0,1,1,0,0,0,0,1,1
7,3100,GRANDE,0,1,0,0,0,0,0,1,0
7,4661,GRANDE,1,1,1,1,1,1,0,1,0
7,5120,GRANDE,0,0,0,0,0,0,0,0,0
7,4690,MEDIANA,0,1,1,1,0,0,1,1,0
7,2930,GRANDE,0,1,1,0,0,0,0,1,0
7,4659,GRANDE,1,1,1,1,1,1,0,1,0
7,5229,GRANDE,0,1,1,1,1,1,0,1,1
7,5210,GRANDE,0,1,0,0,0,0,0,1,0
7,5320,GRANDE,1,1,1,1,1,1,1,1,1
7,1061,GRANDE,0,1,1,0,0,0,0,0,0
7,6810,PEQUEÑA,1,0,0,0,0,0,0,0,0
7,4663,GRANDE,0,1,0,0,0,0,1,0,0
7,4921,PEQUEÑA,0,0,1,0,0,0,0,0,0
7,4923,MEDIANA,0,1,0,0,1,0,0,0,1
7,4663,GRANDE,0,1,1,1,0,0,0,1,0
7,2750,GRANDE,1,1,1,1,1,1,0,1,0
7,4630,GRANDE,1,1,1,1,1,1,1,1,0
7,2511,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,6399,GRANDE,0,1,1,0,0,0,1,0,0
7,7020,GRANDE,0,1,1,0,0,1,0,1,0
7,7020,MEDIANA,0,0,1,0,0,0,0,0,0
7,8610,PEQUEÑA,0,1,1,0,0,0,0,0,0
7,4690,MEDIANA,0,0,0,0,0,0,0,0,0
7,5229,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,5222,GRANDE,0,1,1,1,1,1,0,1,0
7,1061,GRANDE,0,1,1,1,0,0,0,0,0
7,4923,MEDIANA,0,1,1,0,0,0,0,1,0
7,5012,GRANDE,0,1,0,1,0,0,0,0,0
7,5012,PEQUEÑA,0,0,1,0,0,0,0,0,0
7,4923,MEDIANA,0,1,1,1,0,0,0,1,1
7,4690,GRANDE,1,1,0,1,0,0,0,1,1
7,7730,MEDIANA,1,1,1,0,0,0,0,0,0
7,4100,PEQUEÑA,0,1,1,1,0,0,0,0,0
7,8220,GRANDE,0,1,1,0,0,0,1,1,0
7,5610,PEQUEÑA,1,0,0,0,0,0,0,0,1
7,4690,MEDIANA,0,0,0,1,0,0,0,1,0
7,1020,GRANDE,1,1,0,1,0,0,0,0,1
7,4773,PEQUEÑA,0,1,0,0,0,0,0,0,1
7,1394,GRANDE,1,1,1,0,0,0,0,1,0
7,2599,MEDIANA,0,1,0,0,0,0,0,1,1
7,4772,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,4312,GRANDE,1,1,1,0,0,0,0,1,0
7,4659,PEQUEÑA,0,0,0,0,0,0,0,1,0
7,4630,MICRO,0,1,0,0,0,0,0,0,0
7,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,6190,PEQUEÑA,0,1,0,0,0,0,0,0,1
7,311,PEQUEÑA,0,1,1,1,0,0,0,1,0
7,4100,PEQUEÑA,0,1,1,0,0,0,0,0,0
7,1399,MEDIANA,0,1,1,0,0,0,1,0,1
7,4100,MEDIANA,0,1,0,0,0,0,0,0,1
7,4923,MICRO,0,1,0,0,0,0,0,0,0
8,7710,PEQUEÑA,0,0,0,0,0,0,0,1,0
8,5610,PEQUEÑA,0,1,0,0,0,0,0,0,1
8,4690,GRANDE,0,1,0,1,0,0,0,0,0
8,4771,PEQUEÑA,0,1,0,1,0,0,0,0,0
8,7911,MEDIANA,0,1,0,0,0,0,0,0,0
8,8690,PEQUEÑA,0,0,0,0,0,0,0,1,1
8,9321,PEQUEÑA,1,1,0,1,0,0,0,1,0
8,3211,PEQUEÑA,0,1,0,1,0,0,0,0,0
8,5610,PEQUEÑA,1,1,0,1,0,0,1,1,0
8,5510,PEQUEÑA,0,1,0,0,0,0,0,1,0
8,4690,MICRO,0,0,0,0,0,0,0,0,0
8,4630,PEQUEÑA,0,1,0,0,0,0,0,1,0
8,8510,PEQUEÑA,0,1,0,0,0,0,0,0,0
8,4630,MEDIANA,0,1,0,1,0,0,0,0,0
8,4100,MEDIANA,0,1,0,0,0,0,0,0,0
8,4923,MICRO,0,0,0,0,0,0,0,0,0
8,7110,PEQUEÑA,1,0,0,0,0,0,0,0,0
8,8010,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,4100,PEQUEÑA,0,0,0,0,0,0,0,1,1
8,6810,PEQUEÑA,0,0,0,0,0,0,0,1,0
8,6419,GRANDE,0,1,1,0,1,1,0,1,0
8,4510,GRANDE,0,1,0,1,0,0,0,0,0
8,4922,PEQUEÑA,0,1,0,0,0,0,0,1,0
8,5813,PEQUEÑA,0,1,0,0,0,0,0,1,0
8,4923,GRANDE,0,0,0,0,0,0,0,1,0
8,4663,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,4721,GRANDE,1,1,0,1,0,1,1,0,1
8,4322,PEQUEÑA,0,1,0,0,0,0,0,0,1
8,4922,PEQUEÑA,0,0,0,0,0,0,0,0,1
8,1399,PEQUEÑA,1,0,0,1,0,0,0,0,0
8,4663,GRANDE,0,1,0,1,0,0,0,1,0
8,3530,MICRO,0,1,0,0,0,0,0,0,0
8,4663,MEDIANA,0,0,0,0,0,0,0,0,0
8,8020,PEQUEÑA,0,1,0,1,0,0,0,0,0
9,4773,PEQUEÑA,0,0,0,0,0,0,0,0,0
9,4390,PEQUEÑA,0,0,0,0,0,0,0,0,1
9,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
9,4100,PEQUEÑA,1,0,0,0,0,0,0,1,0
9,8521,MICRO,0,0,0,0,0,0,0,0,0
9,4923,MICRO,0,0,0,0,0,0,0,0,0
9,4690,PEQUEÑA,0,1,0,0,0,0,0,0,1
9,5610,PEQUEÑA,1,0,0,0,0,0,0,0,0
10,4923,PEQUEÑA,0,1,1,1,0,0,0,0,0
10,4530,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4100,MEDIANA,1,1,1,0,1,0,0,1,0
10,7110,PEQUEÑA,0,1,1,0,0,0,0,0,0
10,5610,PEQUEÑA,0,0,0,1,0,0,0,0,0
10,1811,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4663,GRANDE,0,1,0,0,0,0,0,0,0
10,4773,MICRO,0,1,0,0,0,0,0,0,0
10,4772,PEQUEÑA,0,1,0,1,0,0,0,0,0
10,7110,PEQUEÑA,0,0,1,0,0,0,0,0,0
10,6499,PEQUEÑA,0,0,0,0,0,0,0,1,0
10,6110,MEDIANA,0,0,0,0,0,0,0,0,0
10,9200,PEQUEÑA,0,1,1,0,0,0,0,1,0
10,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,5630,PEQUEÑA,0,1,1,0,0,0,0,1,0
10,4630,GRANDE,0,1,1,1,0,0,1,1,1
10,4652,MEDIANA,0,1,0,1,0,0,0,1,0
10,4719,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,4772,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,4773,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,8510,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,7730,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4620,GRANDE,0,1,0,0,0,0,0,1,0
11,8690,PEQUEÑA,0,1,1,0,0,0,0,0,0
11,4510,GRANDE,0,1,0,0,0,0,0,0,0
11,4100,MICRO,0,0,0,0,0,0,0,0,0
11,6910,PEQUEÑA,0,1,0,1,0,0,0,0,0
11,6820,GRANDE,1,0,0,0,0,0,0,1,1
11,9200,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,9602,MICRO,0,1,0,1,0,0,0,0,0
11,4773,MICRO,0,0,0,0,0,0,0,0,1
11,4610,PEQUEÑA,0,0,0,0,0,0,0,1,0
11,3600,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4100,PEQUEÑA,0,0,1,0,0,0,0,0,0
11,4690,PEQUEÑA,0,1,0,0,0,0,0,0,1
11,4663,MEDIANA,0,1,0,0,0,0,0,1,0
11,1030,GRANDE,0,1,0,0,0,0,0,0,0
11,3600,MICRO,0,0,0,0,0,0,0,0,0
11,5610,PEQUEÑA,0,1,1,1,0,0,0,1,0
11,4100,PEQUEÑA,0,0,0,0,0,0,1,0,0
11,1102,GRANDE,0,0,0,0,0,1,0,1,1
11,4730,GRANDE,0,1,0,0,1,0,0,1,1
11,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4662,MEDIANA,0,1,0,0,0,1,0,0,0
11,899,GRANDE,0,0,0,0,0,0,0,1,0
11,899,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,2591,PEQUEÑA,0,1,0,1,0,0,0,0,0
11,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4663,GRANDE,0,1,0,0,0,0,0,0,1
11,7730,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,1071,PEQUEÑA,0,1,0,0,0,0,0,0,1
11,8510,PEQUEÑA,0,0,0,0,0,0,0,1,0
12,1610,MICRO,0,0,0,0,0,0,0,0,0
12,1079,GRANDE,0,1,1,0,0,0,0,0,0
12,4730,GRANDE,0,0,1,0,0,0,0,0,0
12,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
12,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
12,4690,MICRO,0,0,0,0,0,0,0,0,0
12,4730,GRANDE,0,1,0,0,0,0,0,0,0
12,5610,MICRO,0,0,0,0,0,0,0,0,0
12,4923,PEQUEÑA,0,1,0,0,0,0,0,0,0
12,899,PEQUEÑA,0,0,0,0,0,0,0,0,1
12,8549,PEQUEÑA,0,1,1,0,0,1,0,1,1
12,4100,MICRO,0,0,0,0,0,0,0,0,1
12,8010,PEQUEÑA,0,1,0,0,0,0,0,0,0
12,4100,PEQUEÑA,0,0,1,0,0,0,0,0,0
12,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
12,4752,PEQUEÑA,0,0,0,0,0,0,0,0,0
12,8610,GRANDE,1,1,1,1,0,1,0,1,0
12,4100,MEDIANA,1,1,0,0,0,0,0,0,0
12,4771,MEDIANA,0,0,0,0,0,0,0,0,0
12,4781,MEDIANA,0,0,0,1,0,0,0,0,0
12,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
12,7020,GRANDE,0,0,0,0,0,0,0,0,0
12,6202,PEQUEÑA,1,1,1,1,0,0,0,0,0
12,5610,PEQUEÑA,0,1,0,0,0,0,0,0,0
12,4772,PEQUEÑA,0,1,0,0,0,0,0,0,1
12,4923,MICRO,0,0,0,0,0,0,0,0,0
12,4922,MEDIANA,0,0,0,0,0,0,0,0,1
12,4390,PEQUEÑA,0,0,0,0,0,0,0,0,0
13,1520,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,4690,GRANDE,0,1,0,1,0,0,1,0,1
13,4690,PEQUEÑA,0,1,0,0,0,0,0,0,1
13,4630,GRANDE,0,1,1,1,0,1,0,1,0
13,4669,PEQUEÑA,0,1,1,1,0,0,0,0,0
13,4773,MICRO,0,1,0,0,0,0,0,0,1
13,9603,MICRO,0,1,0,0,0,0,0,0,0
13,4923,MEDIANA,0,1,0,1,0,1,0,0,1
13,9329,PEQUEÑA,0,0,1,0,0,0,0,0,0
13,5813,GRANDE,0,1,1,1,0,0,0,0,0
13,5610,PEQUEÑA,0,1,0,1,0,0,0,1,1
13,6499,GRANDE,0,1,1,1,1,1,0,0,0
13,2211,GRANDE,1,1,0,1,0,0,0,0,0
13,4540,MEDIANA,0,1,1,1,0,0,0,0,0
13,4649,MEDIANA,0,1,1,1,0,0,0,1,0
13,6910,PEQUEÑA,0,1,1,1,0,0,0,0,0
13,4100,MEDIANA,0,1,0,1,0,0,0,0,0
13,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,8690,PEQUEÑA,1,1,1,1,0,0,1,0,0
13,4752,PEQUEÑA,0,1,0,1,0,0,0,0,1
13,4730,GRANDE,0,1,0,0,0,0,0,0,0
13,6190,PEQUEÑA,0,1,1,1,0,1,0,0,0
13,1050,GRANDE,0,1,1,1,0,0,0,1,0
13,4923,PEQUEÑA,0,0,1,0,0,0,0,1,0
13,4663,MEDIANA,0,1,0,1,0,0,0,1,0
13,4530,GRANDE,0,1,1,1,0,0,0,1,1
13,5610,PEQUEÑA,0,1,0,1,0,0,0,0,0
13,3510,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,4922,GRANDE,0,1,1,1,0,0,0,0,0
13,4923,PEQUEÑA,0,1,0,1,0,0,0,0,0
13,4663,GRANDE,0,1,1,0,0,0,0,0,0
13,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,4923,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,8299,PEQUEÑA,0,1,0,1,0,0,0,0,0
13,4659,PEQUEÑA,0,1,1,1,0,0,0,0,0
13,899,GRANDE,1,1,1,1,0,1,0,0,1
13,8521,MICRO,0,1,0,0,0,0,0,0,0
13,4752,MEDIANA,0,1,0,1,0,0,0,0,0
13,899,PEQUEÑA,0,1,0,1,0,0,0,0,1
13,7110,PEQUEÑA,0,1,0,1,0,0,0,0,0
13,4690,GRANDE,0,1,0,1,0,0,0,0,0
13,4921,MICRO,0,1,0,0,0,0,0,0,0
13,4649,GRANDE,0,1,0,1,0,0,0,1,0
13,4100,GRANDE,0,1,1,1,0,0,0,0,0
13,7730,PEQUEÑA,0,1,0,0,0,0,0,0,0
13,6810,PEQUEÑA,0,1,1,1,0,0,0,0,0
13,5610,PEQUEÑA,0,1,0,1,0,0,0,0,0
13,4923,PEQUEÑA,0,1,1,1,0,0,0,1,1
13,8510,PEQUEÑA,0,0,0,0,0,0,0,0,0
14,4610,PEQUEÑA,1,1,0,1,0,0,0,1,1
14,5610,MICRO,1,1,0,0,0,0,0,0,1
14,5610,PEQUEÑA,1,1,0,1,0,0,0,0,1
14,4663,GRANDE,1,1,0,1,0,0,0,1,0
14,7110,MEDIANA,1,1,1,1,0,0,0,1,1
14,4759,GRANDE,1,1,1,1,1,1,1,1,1
14,8521,PEQUEÑA,1,1,0,1,0,0,0,1,0
14,4690,MEDIANA,1,1,0,0,0,0,0,0,0
14,8690,GRANDE,1,1,1,1,0,0,0,1,0
14,4921,PEQUEÑA,1,0,0,0,0,0,0,0,1
14,1811,MICRO,1,0,0,0,0,0,0,0,0
14,4100,PEQUEÑA,1,0,0,1,0,0,0,0,0
14,4661,PEQUEÑA,1,1,0,0,0,0,0,0,1
14,6511,PEQUEÑA,1,1,1,1,0,0,0,1,0
14,4100,PEQUEÑA,0,1,0,1,0,0,0,0,0
14,4630,GRANDE,1,1,0,1,0,0,0,1,0
14,2825,PEQUEÑA,1,1,1,1,0,0,0,1,0
14,8010,GRANDE,1,1,1,1,1,1,1,1,0
14,6190,PEQUEÑA,1,1,0,1,0,1,0,0,1
14,8299,PEQUEÑA,0,1,0,0,0,0,0,0,0
14,4690,PEQUEÑA,1,0,0,0,0,0,0,0,1
14,5320,PEQUEÑA,1,0,0,1,0,0,0,1,0
14,8299,PEQUEÑA,1,1,1,1,0,0,0,1,0
14,5610,PEQUEÑA,1,0,0,1,1,0,0,1,0
14,7110,PEQUEÑA,1,1,0,1,0,0,0,0,0
14,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
14,4789,MICRO,0,0,0,0,0,0,0,0,0
14,2220,GRANDE,1,1,1,1,0,0,0,1,0
14,4661,PEQUEÑA,1,1,0,1,0,0,0,1,0
14,4630,GRANDE,1,1,0,1,0,0,0,0,0
14,4663,MEDIANA,1,1,0,1,0,0,0,1,0
14,3830,PEQUEÑA,1,0,0,1,0,0,0,1,0
14,4923,PEQUEÑA,1,0,0,1,0,0,0,1,0
14,9312,PEQUEÑA,1,1,1,1,0,0,0,1,0
14,4630,GRANDE,1,1,0,1,0,0,0,1,0
14,4663,MEDIANA,1,1,0,0,0,0,0,1,0
14,4923,PEQUEÑA,1,1,0,1,0,0,0,1,0
15,899,MICRO,0,0,0,0,0,0,0,0,1
15,4630,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4663,MEDIANA,0,0,0,0,0,0,0,0,0
15,9499,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4721,PEQUEÑA,0,1,0,0,0,0,0,0,1
15,4921,GRANDE,0,1,0,0,0,0,0,0,1
15,3830,MICRO,0,1,0,0,0,0,0,0,0
15,4752,MICRO,1,1,0,0,0,0,0,1,0
15,4630,PEQUEÑA,1,1,0,0,0,0,0,0,0
15,4100,MICRO,1,0,0,0,0,0,0,1,1
15,8510,MICRO,1,1,1,1,0,0,0,1,0
15,4921,MICRO,1,0,0,0,0,0,0,0,0
15,1030,MEDIANA,0,1,1,1,0,0,0,1,0
15,4730,GRANDE,0,0,0,0,0,0,0,0,0
15,7110,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,6190,MICRO,0,0,0,0,0,0,0,0,0
15,5610,PEQUEÑA,0,1,0,1,0,0,0,0,0
15,311,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,1071,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4923,PEQUEÑA,0,0,0,0,0,0,0,0,1
15,4100,PEQUEÑA,1,0,0,0,0,0,0,0,0
15,4711,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,4630,GRANDE,0,1,0,0,0,0,0,0,0
15,2592,MICRO,0,1,0,0,0,0,0,0,0
15,7810,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,4789,PEQUEÑA,0,1,0,1,0,0,0,0,0
15,2220,GRANDE,1,1,1,1,1,0,0,1,1
15,1811,MEDIANA,0,1,0,0,0,0,0,1,0
15,2220,GRANDE,1,1,1,0,0,0,0,0,0
15,2599,GRANDE,0,1,0,0,0,0,0,1,0
15,2930,GRANDE,0,1,0,0,0,0,0,0,1
15,1709,GRANDE,1,1,1,1,0,0,0,1,1
15,4659,GRANDE,0,1,0,0,0,0,0,1,0
15,7110,GRANDE,1,1,1,1,0,0,0,0,0
15,7110,MICRO,1,0,0,0,0,0,0,0,0
15,4752,GRANDE,1,1,1,1,0,0,0,1,0
15,1313,GRANDE,1,1,1,0,0,0,0,1,0
15,4663,GRANDE,0,0,0,1,1,0,0,1,0
15,1079,GRANDE,0,1,1,0,0,0,0,1,0
15,4730,GRANDE,0,0,0,0,0,0,0,0,0
15,7490,GRANDE,1,1,1,1,0,0,1,1,0
15,4752,MEDIANA,1,1,1,1,0,1,0,0,0
15,9312,MEDIANA,1,1,1,1,0,0,0,1,0
15,2511,GRANDE,1,1,1,1,0,1,0,1,0
15,9312,GRANDE,1,1,1,1,0,0,1,1,0
15,1399,GRANDE,0,1,0,0,0,0,0,1,0
15,1702,PEQUEÑA,1,1,1,1,0,1,0,1,0
15,4923,MEDIANA,1,1,0,0,0,0,0,0,0
15,3320,GRANDE,1,0,0,0,0,0,0,0,0
15,899,PEQUEÑA,1,1,1,1,0,0,0,0,0
15,4923,PEQUEÑA,1,0,0,0,0,0,0,0,0
15,4923,MEDIANA,0,1,0,0,0,0,0,0,1
15,4100,MICRO,1,0,0,0,0,0,0,0,0
15,1811,MEDIANA,1,1,1,1,0,0,0,1,0
15,4100,GRANDE,0,0,0,0,0,0,0,0,0
15,5911,MEDIANA,1,1,1,1,0,0,0,1,0
15,8299,MEDIANA,1,1,0,1,0,0,0,1,0
15,9000,PEQUEÑA,0,1,1,0,0,0,0,0,0
15,9609,MEDIANA,0,0,0,0,0,0,0,0,0
15,8549,GRANDE,0,1,0,0,0,0,0,1,0
15,311,PEQUEÑA,0,1,1,0,0,0,0,0,0
15,4690,GRANDE,1,1,0,1,0,0,0,1,1
15,9200,GRANDE,1,1,1,1,1,0,0,0,0
15,311,PEQUEÑA,0,0,0,0,0,0,0,1,0
15,1811,MICRO,0,1,0,1,0,0,0,0,0
15,4921,GRANDE,1,1,1,0,1,0,0,1,1
15,4620,MEDIANA,0,1,0,0,0,0,0,1,1
15,2920,PEQUEÑA,1,0,0,0,0,0,0,0,0
15,4630,GRANDE,0,1,0,0,0,0,0,0,0
15,2220,GRANDE,0,1,1,1,0,0,0,1,0
15,1079,GRANDE,0,1,0,0,0,0,0,0,0
15,1030,GRANDE,0,0,0,0,0,0,0,1,1
15,5610,PEQUEÑA,0,1,1,0,0,0,1,1,0
15,5811,MICRO,0,1,0,1,0,0,0,0,1
15,7310,GRANDE,0,0,1,0,0,1,1,1,0
15,4690,MICRO,0,0,0,0,0,0,0,0,0
15,6499,PEQUEÑA,1,1,1,1,0,0,0,0,0
15,4730,GRANDE,0,1,0,0,1,1,0,0,0
15,4661,GRANDE,0,0,0,0,1,0,0,0,1
15,8521,PEQUEÑA,0,1,1,1,0,0,0,0,0
15,4921,GRANDE,0,1,1,0,0,0,0,0,0
15,7110,MEDIANA,0,1,1,0,0,0,0,0,0
15,4100,MICRO,0,1,0,0,0,0,0,0,0
15,4923,GRANDE,0,1,1,1,1,0,1,1,1
15,6190,MICRO,0,0,0,0,0,0,0,0,0
15,2920,GRANDE,0,1,1,0,0,1,0,1,1
15,3510,PEQUEÑA,1,0,0,0,0,0,1,0,1
15,3830,MICRO,0,0,0,0,0,0,0,0,0
15,2219,GRANDE,1,1,1,1,0,0,0,1,0
15,2013,GRANDE,0,1,1,0,0,1,0,0,0
15,6810,MEDIANA,0,0,1,0,0,0,0,1,1
15,2219,GRANDE,0,1,0,1,0,0,0,0,0
15,8299,MEDIANA,1,1,1,1,0,0,1,1,0
15,8510,GRANDE,0,1,0,0,0,0,0,1,1
15,4669,MEDIANA,0,1,0,1,0,0,0,1,0
15,4771,GRANDE,0,1,0,0,0,0,0,0,0
15,6810,PEQUEÑA,0,1,1,0,0,0,0,0,1
15,7110,PEQUEÑA,1,0,1,0,0,0,0,1,0
15,4923,MICRO,0,0,0,0,0,0,0,0,0
15,2100,GRANDE,0,1,1,1,0,0,0,0,0
15,8010,GRANDE,0,1,0,1,0,0,0,0,0
15,8521,GRANDE,1,1,1,1,1,0,0,1,0
15,8690,GRANDE,0,1,0,1,1,0,0,1,0
15,4730,GRANDE,0,1,1,1,0,0,0,0,0
15,4649,GRANDE,0,1,1,1,0,0,0,0,0
15,4923,PEQUEÑA,0,1,0,1,0,0,0,0,1
15,4772,GRANDE,0,0,0,0,0,0,0,0,0
15,4730,GRANDE,1,1,1,0,0,0,0,1,0
15,8299,MEDIANA,1,1,1,1,0,0,0,0,0
15,311,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,6810,GRANDE,0,1,0,1,0,0,1,0,0
15,4100,GRANDE,1,0,1,0,0,0,0,0,0
15,4690,GRANDE,0,0,0,0,0,0,1,0,1
15,4690,GRANDE,0,1,1,1,0,0,0,0,0
15,9609,MICRO,0,0,0,0,0,0,0,0,0
15,4630,GRANDE,0,1,0,0,1,0,0,1,0
15,6810,MICRO,0,0,1,0,0,0,0,0,0
15,1020,GRANDE,1,1,1,1,0,1,0,1,1
15,6419,GRANDE,0,0,0,0,0,0,0,0,0
15,1430,GRANDE,0,1,0,0,0,0,0,0,0
15,4663,GRANDE,0,1,0,0,0,0,0,0,1
15,1399,PEQUEÑA,0,1,1,0,0,0,0,1,0
15,4923,GRANDE,0,0,0,0,0,0,0,0,1
15,4100,MEDIANA,0,1,0,0,0,0,0,0,0
15,3600,MICRO,0,0,0,0,0,0,0,0,0
15,4630,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,1079,MEDIANA,1,1,0,0,0,0,0,0,0
15,5229,GRANDE,1,1,0,1,0,0,0,1,0
15,6202,GRANDE,1,1,0,1,0,0,0,1,0
15,4641,GRANDE,1,1,0,0,0,0,0,0,0
15,1399,MICRO,0,0,0,0,0,0,0,1,0
15,4923,MICRO,0,0,0,0,0,0,0,0,0
15,6810,PEQUEÑA,0,1,0,1,0,0,0,1,0
15,2599,GRANDE,1,1,1,1,0,0,0,1,0
15,2013,GRANDE,1,1,1,1,0,0,0,1,0
15,4922,GRANDE,1,1,1,0,0,0,0,1,1
15,9609,MICRO,0,0,0,0,0,0,0,0,0
15,4921,GRANDE,1,1,1,1,0,0,0,1,1
15,4730,GRANDE,1,1,1,0,1,1,0,1,1
15,4690,GRANDE,1,1,1,0,0,0,0,1,0
15,3510,GRANDE,1,1,1,1,1,1,0,1,0
15,4663,MEDIANA,0,1,1,1,0,0,0,1,0
15,4923,PEQUEÑA,1,1,0,1,1,1,0,0,1
15,1079,GRANDE,1,1,1,1,0,0,0,1,0
15,8121,GRANDE,0,0,1,1,0,0,0,0,0
15,2310,GRANDE,0,0,0,0,0,0,0,0,0
15,8299,MICRO,0,0,0,0,0,0,0,0,0
15,1399,PEQUEÑA,1,1,1,1,0,1,0,1,0
15,4690,PEQUEÑA,0,1,0,0,0,0,0,1,0
15,4752,MEDIANA,0,1,0,1,0,1,0,0,1
15,1512,PEQUEÑA,0,1,0,0,0,0,0,0,0
15,6612,GRANDE,1,0,1,1,0,0,0,1,0
15,6810,PEQUEÑA,1,1,1,0,0,0,0,1,1
15,5310,MEDIANA,0,1,1,0,1,1,1,0,0
15,8299,MEDIANA,1,1,1,1,0,0,0,0,0
15,311,MEDIANA,0,1,0,0,0,0,0,1,0
15,4690,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,6499,MICRO,0,0,0,0,0,0,0,0,0
15,4771,PEQUEÑA,0,1,0,0,0,0,0,1,0
15,4752,PEQUEÑA,0,0,0,0,0,0,0,1,0
15,8549,PEQUEÑA,0,0,1,0,0,0,0,0,0
15,4730,MICRO,0,1,0,0,0,0,0,1,0
15,3830,PEQUEÑA,0,1,0,1,0,0,0,0,0
15,5621,MICRO,0,0,0,1,0,0,0,1,0
15,6190,GRANDE,1,1,1,1,1,1,0,1,0
15,1811,MEDIANA,0,1,1,0,0,0,0,0,0
15,6512,MEDIANA,1,0,0,1,0,0,0,0,0
15,6499,GRANDE,0,1,0,0,0,0,0,1,0
15,6512,MICRO,0,0,0,0,0,0,0,0,0
15,1020,GRANDE,0,0,1,1,0,0,0,1,1
15,4659,GRANDE,0,1,0,0,0,0,0,0,0
15,5610,GRANDE,0,0,0,0,0,0,0,0,0
